ang_left_elbow_mean,ang_left_elbow_std,ang_left_elbow_min,ang_left_elbow_max,ang_right_elbow_mean,ang_right_elbow_std,ang_right_elbow_min,ang_right_elbow_max,ang_left_knee_mean,ang_left_knee_std,ang_left_knee_min,ang_left_knee_max,ang_right_knee_mean,ang_right_knee_std,ang_right_knee_min,ang_right_knee_max,ang_left_hip_mean,ang_left_hip_std,ang_left_hip_min,ang_left_hip_max,ang_right_hip_mean,ang_right_hip_std,ang_right_hip_min,ang_right_hip_max,trunk_incl_deg_mean,trunk_incl_deg_std,trunk_incl_deg_min,trunk_incl_deg_max,vel_15_mean,vel_15_std,vel_15_min,vel_15_max,vel_16_mean,vel_16_std,vel_16_min,vel_16_max,vel_27_mean,vel_27_std,vel_27_min,vel_27_max,vel_28_mean,vel_28_std,vel_28_min,vel_28_max,vel_23_mean,vel_23_std,vel_23_min,vel_23_max,vel_24_mean,vel_24_std,vel_24_min,vel_24_max,dist_shoulders_mean,dist_shoulders_std,dist_shoulders_min,dist_shoulders_max,dist_hips_mean,dist_hips_std,dist_hips_min,dist_hips_max,trunk_height_mean,trunk_height_std,trunk_height_min,trunk_height_max,body_width_mean,body_width_std,body_width_min,body_width_max,body_height_mean,body_height_std,body_height_min,body_height_max,body_aspect_ratio_mean,body_aspect_ratio_std,body_aspect_ratio_min,body_aspect_ratio_max,dist_wrists_mean,dist_wrists_std,dist_wrists_min,dist_wrists_max,dist_ankles_mean,dist_ankles_std,dist_ankles_min,dist_ankles_max,hip_height_ratio_mean,hip_height_ratio_std,hip_height_ratio_min,hip_height_ratio_max,frame_start,frame_end,fps,subject,action,source
165.37671638926037,4.403049100226403,157.82344785403123,170.82459364697698,162.75617454949887,9.372238710275195,142.12000512563907,171.6283302073609,161.2594772855694,7.99506774089465,146.81811504670802,173.18147822423842,165.2438179932299,14.050221858798151,117.50683603666987,173.6366937567834,159.2847361237537,6.795726013663162,147.25276918770427,170.4913892139448,150.67290111312508,8.59206319832307,127.58125582673512,163.25018730636984,170.09207716288722,7.218074680748501,158.73955459305316,179.51122339838997,0.0007465073666674193,0.0005938276693362012,0.0,0.00189058139104354,0.0004570671152963364,0.0002465745105235492,0.0,0.0011581601851720091,0.0008260729908485331,0.0006923943271116594,0.0,0.002678240440562841,0.0004449324783529494,0.0003727750647965613,0.0,0.0015151551261510785,0.00024595543103729224,0.00030514021232117596,0.0,0.001089138209902556,0.00024595543103729224,0.00030514021232117596,0.0,0.001089138209902556,0.0009794823550186586,9.093111592860514e-05,0.0008342502354953987,0.0011038832740392244,0.000515037278779631,0.00011811987424229311,0.0002733010618134466,0.0006310461098069226,0.0004637475674207558,5.468462480071985e-05,0.0004041873417794704,0.0005526089033681071,7.713012848667733e-05,5.378928697556684e-05,4.364893171522448e-06,0.00016213593188627262,0.0012172052552181817,0.00011104576305996782,0.0010607208468019962,0.001380473255774834,42.508770553272,65.62155891115705,6.963758017680181,301.2630482134653,0.001674330246406746,0.0002799120125384865,0.0012677287855430359,0.002072630481569422,0.00037129736923154153,0.00017489484471545978,8.193308502099503e-06,0.0005417232185119232,0.6196234526469956,0.01579494786036086,0.5972144288104809,0.642186197140144,6,37,29.67151785324068,Walk_back(1),Walk_back(1),Walk_back(1)__Walk_back(1).parquet
167.68491115792506,2.9183483603229536,159.17587189918578,170.82459364697698,158.47531922925413,8.209888492433704,142.12000512563907,166.22913092163324,164.7409511561362,8.876825007106731,146.81811504670802,171.8947368528665,168.53168279432109,3.3823029385798424,163.17745813320053,172.80275119433676,159.48021980990063,4.341894073340262,151.27059723143068,164.58785563826507,147.98305654626847,3.6675094051390267,140.62019598319648,152.8032375191672,170.96940135559964,7.490415514616466,158.73955459305316,179.60952449378718,0.0003408810313176267,0.00031174039860339586,3.9016550341605106e-05,0.0011913819228624731,0.0003395624993779707,0.00016886869121093964,7.148458313628653e-05,0.0006234870852877173,0.00041350665817726443,0.00031731464342658205,3.011727413202762e-05,0.0011227195765505396,0.00032997899860587494,0.00019510297537014753,3.4084832140316724e-05,0.0008048190293384475,8.676326679115153e-05,3.353070158262701e-05,5.041973900618968e-05,0.0001530740016799333,8.676326679115153e-05,3.353070158262701e-05,5.041973900618968e-05,0.0001530740016799333,0.0008720308635479328,6.851911348482218e-05,0.0007811421131923856,0.001026770402994556,0.0005182043426240159,5.2456388825221614e-05,0.00044274581690003295,0.0006207471534110297,0.000398474277020432,2.1741356943732012e-05,0.00036757752150297157,0.0004400260828435422,6.68105948118516e-05,5.822566636917806e-05,2.5619530383450646e-06,0.00016213593188627262,0.00106448010050226,7.524595813175249e-05,0.0009500685140490531,0.0012281059093773366,53.8741102195147,82.999778609838,6.963758017680181,411.4637253584496,0.0013387725378312114,0.00014055022782779076,0.0011363002228577577,0.0017067013867108863,0.00047409269301937644,3.4554238533808314e-05,0.00042405816500063533,0.0005444856496818798,0.6252131847476965,0.008850518711555616,0.6131035507745035,0.642186197140144,22,53,29.67151785324068,Walk_back(1),Walk_back(1),Walk_back(1)__Walk_back(1).parquet
164.61812994599882,3.3034651326501128,158.6932516480406,168.3771764021097,150.7117666830178,11.856673989087563,134.45267608119698,166.22913092163324,170.77913052815592,1.672928761497011,163.74691777909112,171.8947368528665,168.09578403529287,2.757891446260741,163.17745813320053,171.89640894171222,156.0429336730773,4.009356433278074,151.0447172113264,164.58785563826507,145.42592969556353,2.946168384714771,140.62019598319648,151.46387489284427,170.40889227354677,7.65271622286542,159.0376322786933,179.60952449378718,0.0002354973458690191,0.00011406775656722394,5.301397704193237e-05,0.00045192518835437723,0.00018714499157523792,0.00010693361910481246,5.433833427694931e-05,0.00042518135175272195,0.0003136888440404004,0.0001647905141805705,3.011727413202762e-05,0.0005770882210751899,0.0002595138563935837,0.0001358033658988319,4.619520512588902e-05,0.00047572155628768976,5.2742871175230016e-05,2.4284230996833735e-05,7.005168909205281e-06,8.117647034091866e-05,5.2742871175230016e-05,2.4284230996833735e-05,7.005168909205281e-06,8.117647034091866e-05,0.0007759079481028487,4.958968641858071e-05,0.0007101366349986344,0.0008461841866085966,0.00044501834019814585,3.564118081644121e-05,0.00040272089483201797,0.0005067988831571729,0.0003622174258576706,2.0798546173534926e-05,0.00033386075645685197,0.00040139995142817494,5.9780253819477426e-05,4.636063638886947e-05,2.5619530383450646e-06,0.0001279028115449129,0.0009558850079542026,6.076934675907227e-05,0.0008670377239584924,0.0010581535764038561,52.29665701244081,83.5017314806486,6.778826318667101,411.4637253584496,0.0011404337701329899,0.00011198620866966311,0.0010095453472132275,0.0012825370856366877,0.0005089238935895911,3.731346370222751e-05,0.0004547613338461187,0.000554862361611687,0.620900366421175,0.005048583065753303,0.6128194706054052,0.629180056465983,38,69,29.67151785324068,Walk_back(1),Walk_back(1),Walk_back(1)__Walk_back(1).parquet
154.68973989739413,14.704743876638002,126.23754838425575,166.8624692869528,136.91084184168497,5.801397409970192,119.68698275318462,144.15498903972806,157.3156138163231,14.569744283456156,131.2271538872112,171.65316372347584,166.23556370730824,9.74557834385568,127.9697846563374,170.5819551658093,155.3922547785965,2.766414776894273,151.0447172113264,160.3443780071764,148.48396113314323,9.508561662783086,138.34314928157684,171.54531738922648,165.66197868388392,6.832203482089582,158.6325759344952,179.28570104538292,0.0005594158819573878,0.0006584779861068393,9.741981903248353e-05,0.002489443914518695,0.0005096770777118836,0.0006131861208200993,5.433833427694931e-05,0.0020424218154359904,0.0004409341997983848,0.00023610988349430302,7.504096166128031e-05,0.0010055633940837716,0.00019945367617984493,0.00012835726108635079,2.3253683979836323e-05,0.00047572155628768976,0.0001873642907189058,0.00021820299527733984,7.005168909205281e-06,0.0007721407378478525,0.0001873642907189058,0.00021820299527733984,7.005168909205281e-06,0.0007721407378478525,0.0005771780401080829,0.00022001585984932805,4.515117398891142e-05,0.0007723975505704424,0.0003449446304035407,0.00010329745353498426,4.4462002239990185e-05,0.00043828472532574987,0.0003395591292064637,9.50290190160002e-06,0.000330747838318348,0.00036513360664248463,8.74363649038621e-05,4.168604683949514e-05,4.134467796043091e-06,0.0001301552089644067,0.0008785595159512014,3.05954225280602e-05,0.0008467119112610816,0.0009430593527853488,20.69306919950685,36.55605459240032,6.565938297683302,207.2383209803261,0.0008944544538116353,0.0002466872936354527,0.00011027162036086286,0.0011115240868364606,0.0004424412360583463,0.00010282438718675713,0.00019587621413694466,0.000554862361611687,0.6133743587540585,0.006247817044617242,0.6029018264815116,0.6231245458164857,54,85,29.67151785324068,Walk_back(1),Walk_back(1),Walk_back(1)__Walk_back(1).parquet
123.65804199123693,27.34046901065034,86.40141855389764,166.8624692869528,127.80152170651732,11.087270966355653,110.05516974021313,146.20009008420422,141.7368496112382,10.444210545273636,119.03919009781679,159.4328721868119,138.0622522027197,30.48149293882134,85.62772494348117,170.43125962079225,158.8288004708206,5.340353488786287,151.94529019176397,168.70041052790575,141.38624551209355,15.430263213626016,123.18058507100201,171.54531738922648,172.59024743476738,7.68053508388964,158.6325759344952,179.831504418477,0.0006452283118467861,0.0006958736807609557,0.00012572101964008936,0.002489443914518695,0.0009210373172514985,0.000673367228061269,6.857119509123351e-05,0.0020424218154359904,0.00044230296340660834,0.0002375824887238007,7.504096166128031e-05,0.0010055633940837716,0.0006341896700269454,0.0007525558980036338,2.3253683979836323e-05,0.002410501685166616,0.0003271889070120483,0.00021832779287334582,2.5173232667657453e-05,0.0007721407378478525,0.0003271889070120483,0.00021832779287334582,2.5173232667657453e-05,0.0007721407378478525,0.00036611936158393183,0.0001906590051697748,4.515117398891142e-05,0.0007023566562156685,0.00024040117482761468,0.00010741463421050335,1.238578441336495e-05,0.00039761306859468104,0.0003317551591200754,5.530335720519235e-06,0.0003192049510776997,0.000340481423586607,4.4260884435088534e-05,4.664416131479125e-05,5.149346810799183e-07,0.0001301552089644067,0.0008383812205633148,1.9333457108602336e-05,0.0007978972397744656,0.0008624738775193691,123.24656059016176,287.0352566937651,6.565938297683302,1575.1760135391044,0.0005641138055291113,0.0002936756968234727,4.2397546259734516e-05,0.001007303558295605,0.0003212035040017745,0.0001447396361859365,3.1884888927288476e-05,0.0005140831399658308,0.6042150193932003,0.004572830580549869,0.5977675496950102,0.6131967325762719,70,101,29.67151785324068,Walk_back(1),Walk_back(1),Walk_back(1)__Walk_back(1).parquet
106.4080911936995,15.695479267983188,86.40141855389764,131.07428998080655,137.00426162510206,17.584948548605396,110.05516974021313,156.13811085493603,139.0375362721946,11.582677436349986,118.395272634875,156.58192020285674,133.72931910157803,25.964400946617463,85.62772494348117,162.1147633534458,163.835109704729,5.1262443259075985,153.1874493227111,170.17280305217704,138.49567564629064,12.926860713992552,123.18058507100201,162.04516086786376,175.48607641657668,4.636020419408666,164.36459340707142,179.831504418477,0.0003740211169742425,0.00034235534179403234,3.846000911946636e-05,0.0018113043323506974,0.0006299028265605504,0.0005921920880830519,4.4664044294263506e-05,0.0019805503656845536,0.0004951863701476849,0.0002479199777395895,3.987929126079483e-05,0.0009420297443592004,0.0006586576677970004,0.0007417908414610896,5.823363572884342e-05,0.002410501685166616,0.00020436678434637855,0.0001975856285620681,1.7107940816331054e-05,0.000725283962026079,0.00020436678434637855,0.0001975856285620681,1.7107940816331054e-05,0.000725283962026079,0.00036617371517700623,0.00012080582944299104,5.5395774677898186e-05,0.00047856849466508403,0.00023646190079379948,7.716285406008365e-05,1.238578441336495e-05,0.00029921486312319755,0.0003197038546903059,1.1846237864781242e-05,0.0002941502749919891,0.0003394064255058765,2.477168499687571e-05,2.4663121436451136e-05,5.149346810799183e-07,8.309634173357929e-05,0.0007944280265597627,3.4550903350191396e-05,0.000725560861825943,0.0008537979789078236,128.8377825189252,283.82896807149615,8.820409199780622,1575.1760135391044,0.0005064764765692785,0.00017052260776445385,4.2397546259734516e-05,0.0006954456171314757,0.0003134825880221483,0.00014044784294135862,3.1884888927288476e-05,0.0005140831399658308,0.597452913251076,0.0032555676415360084,0.5929038913105792,0.6024738446747205,86,117,29.67151785324068,Walk_back(1),Walk_back(1),Walk_back(1)__Walk_back(1).parquet
118.02523404784179,16.62788871487955,87.15899507893731,150.42113000290132,143.8008665402013,9.25846227794584,128.84684640951863,156.13811085493603,135.17312272998578,11.558524091810295,117.35534312854487,154.30351366036086,139.57326034655586,20.28090228793368,107.78669053896044,162.1147633534458,157.2448321571831,11.47620538977471,141.05704051422043,170.17280305217704,139.67996977083766,12.285621412671361,124.7183609794905,162.04516086786376,173.86320112160953,4.49413227929852,164.36459340707142,178.64457256917464,0.00034545626216260863,0.00026221200582657826,3.846000911946636e-05,0.0009705426751654069,0.0003695089582278475,0.00032003512870542705,4.166219381472514e-05,0.0010843411108309782,0.0005213370902489654,0.0002945447666022,2.1646558815395252e-05,0.0009420297443592004,0.00035590653532538294,0.00022643005728171974,5.823363572884342e-05,0.0008292722030720556,0.0001238571734863148,7.33731392162216e-05,1.7107940816331054e-05,0.00025690962550321903,0.0001238571734863148,7.33731392162216e-05,1.7107940816331054e-05,0.00025690962550321903,0.0002732187403704525,0.00016720127930624815,3.0421719211645953e-05,0.00047856849466508403,0.00018595401209595163,9.221700801190254e-05,3.3881242370699096e-05,0.0002958235336275741,0.00029432454984635117,1.7736722705815285e-05,0.0002722548127174378,0.0003184677265584469,3.1759822221449826e-05,2.3974754790536135e-05,6.62131603853195e-06,8.309634173357929e-05,0.0007287560935132205,4.062481675510637e-05,0.0006779870614409447,0.0007927687011659145,38.8213228204869,27.80856910133204,8.820409199780622,105.2614554847761,0.0004423379255701689,0.00021640478469715901,0.00014576221597202834,0.0006954456171314757,0.00027697526633646725,0.00013571696583053965,1.7609327696608927e-05,0.0004541000195662721,0.5962236386521642,0.0024724791633034984,0.5929038913105792,0.6002056442742172,102,133,29.67151785324068,Walk_back(1),Walk_back(1),Walk_back(1)__Walk_back(1).parquet
123.53051470231591,24.39324269607268,86.61689702095092,153.52057337217542,133.80070504226336,25.286616951599285,90.97304768119285,154.26938230048805,131.66926141809137,29.733034794124645,90.16481553452279,161.58197639154525,128.40823374397672,26.237434524007973,88.29220025566734,156.40796079175976,127.49786229424295,20.41187715909254,91.31842995657419,147.6905285132086,129.24042951184157,25.402345807263558,79.69280644040467,153.85570657477422,91.77738163855946,3.092109193516944,88.81542372745717,98.69987558546333,0.0001822027669695268,0.00011502940448511173,0.0,0.0003148081845039903,0.00015831428790548808,0.00013372144002121473,0.0,0.0003886284311156641,0.00010505690377068838,8.085882203835075e-05,0.0,0.00025552584555828695,0.00012396353269685493,9.063320067613054e-05,0.0,0.00028329070947779385,1.1081900797199542e-05,7.243895877916475e-06,0.0,2.087122207067933e-05,1.1081900797199542e-05,7.243895877916475e-06,0.0,2.087122207067933e-05,0.0003812149502171934,2.937955963295726e-06,0.00037817569190616985,0.0003867596323995184,0.0002413127822219107,6.617352555534234e-06,0.00022742151774136275,0.00024777455715562917,6.955261038813055e-06,6.05142512676749e-06,2.958203539436263e-07,2.110068945237144e-05,0.0001709938323676599,1.5439266106055518e-05,0.0001378946140408516,0.000184210035432544,2.389629042895183e-05,2.0666582425160743e-06,2.1091484140466776e-05,2.689255137502417e-05,0.14002292006782374,0.007581293908842722,0.12490887615168751,0.15802324398745446,0.00048647445189227,0.00012048431446207974,0.00027468344315506653,0.0005987168482235248,0.0002647746599310761,1.9844245446249627e-05,0.0002457108990946317,0.00032614836206333283,0.785348786628173,0.3670689084875179,0.031664460401177444,1.152459838734248,0,31,30.0,sit_front(1),sit_front(1),sit_front(1)__sit_front(1).parquet
92.73748518781768,11.750843048375069,83.48503286595819,122.64161708610521,101.29122296882394,19.773891379118986,85.74289136822571,150.03028022950434,105.5731181474027,11.981042218212508,90.16481553452279,137.24127128353024,97.11433474784833,13.788572284530616,85.77436332811695,132.49273817447144,97.40707510036401,15.906400000380023,80.35735886460203,132.9736794732772,89.42969420613989,22.919715228039074,68.79612921040892,135.60878065471022,96.02509709901038,2.7429035095606693,91.23310019950824,99.55495651553554,0.0001554580194770477,0.00011581922515935703,9.14856800486041e-06,0.0003148081845039903,0.00014814539800450462,0.00014054208137226414,8.612400982268441e-06,0.0003886284311156641,0.00019091808744485576,8.576723583592488e-05,5.94412365600738e-05,0.000347448764434413,0.0001714369360503867,8.148353489437016e-05,5.455964151890821e-05,0.0003213828368839673,1.7654517780626935e-05,4.344870361747275e-06,1.10650761520257e-05,2.6085653607795235e-05,1.7654517780626935e-05,4.344870361747275e-06,1.10650761520257e-05,2.6085653607795235e-05,0.0003609896426457126,2.575379396827855e-05,0.000321621707477097,0.0003867596323995184,0.00022587330617755447,1.1454246356444497e-05,0.0002082797954792036,0.0002439361876838688,1.4430158796869687e-05,5.935523845098089e-06,3.826655870602498e-06,2.232251873722781e-05,0.00014326956347795203,1.8530585211695076e-05,0.00012105430811643602,0.000177776425331831,2.6172406989851135e-05,5.246895133306508e-06,2.1091484140466776e-05,3.454073387899516e-05,0.18898373746190078,0.05846963865686048,0.12490887615168751,0.27763531796901036,0.0003358768469393051,7.965572005379186e-05,0.00027047351783703006,0.0005299548164540394,0.00036635962358537986,9.505450408327131e-05,0.00026289017547538135,0.0005055558943822863,0.436598294945834,0.2560975954963179,0.031664460401177444,0.8468202497548797,16,47,30.0,sit_front(1),sit_front(1),sit_front(1)__sit_front(1).parquet
83.72416640028258,0.5068983680678675,83.0871862436395,85.55559216803633,86.79655051695671,2.3075032040848087,83.80846726657272,90.56412456196595,111.48341984960327,6.745842010376424,93.72085528349554,118.8938243227023,91.26858357251822,3.4745661321888632,85.77436332811695,95.94985846777139,83.78482501396577,2.8903993309603724,80.35735886460203,90.29873434535943,72.24437093438254,2.260616320929604,68.79612921040892,77.3607439158626,96.15532250685519,1.9801588010756386,94.03338164826363,99.55495651553554,4.031780133981059e-05,2.759209579198446e-05,9.14856800486041e-06,9.705344042044658e-05,3.497562202745025e-05,1.917423443269814e-05,6.750886964093213e-06,7.822516831575424e-05,0.00012568365052916292,0.00011729508306082908,9.299404831304674e-06,0.000347448764434413,0.00010716446149039872,8.51414896893561e-05,6.280235928406043e-06,0.0003213828368839673,1.1793915197226614e-05,7.93142175885248e-06,9.325109616865942e-07,2.6085653607795235e-05,1.1793915197226614e-05,7.93142175885248e-06,9.325109616865942e-07,2.6085653607795235e-05,0.0003301172953702869,1.4733114985331977e-05,0.0003200634660933369,0.00037327056644929885,0.00021002336429157536,7.191765336445531e-06,0.00020284652442447752,0.00022606081449180128,1.3441012284637985e-05,5.067259318740046e-06,8.178404231130314e-06,2.232251873722781e-05,0.0001225762613816187,6.115179832239981e-06,0.00011598448827862739,0.00013584323264658453,2.5862836414649175e-05,7.573592192230432e-06,1.2736541253549109e-05,3.454073387899516e-05,0.2102121019677975,0.059590470209709416,0.10981150696156587,0.27763531796901036,0.00028266715578479013,8.606919463827953e-06,0.00027047351783703006,0.0002975810017025515,0.0004872996022176826,5.0627437024139304e-05,0.00034599793607272065,0.0005335071655173041,0.4587285380722895,0.1910964618007747,0.039615050892852575,0.6732059535948165,32,63,30.0,sit_front(1),sit_front(1),sit_front(1)__sit_front(1).parquet
